,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TAL1,10.09615669211047,-1.420965968358558,0.6969868462122549,-2.038727095182264,0.04147727199206701,0.5759988900833821
ZNRF2,10.632895178452394,-1.354409552615901,0.6667767539384013,-2.0312789019951722,0.042226710344703496,0.5817151617086354
PRKD3,12.482229065539167,1.2733033643556566,0.6290922177876742,2.024032929279394,0.042966763713758245,0.5872124374213626
FOS,17.44805153043776,-1.4350111253913191,0.710817324994244,-2.0188184431252285,0.04350609341348277,0.5899015185670656
CADM1,10.786724089236728,-1.4398833063623717,0.7168096862617128,-2.0087386288982976,0.044564859772645536,0.5948890583604312
ATF7IP,11.228957751434416,-1.303198959660765,0.648722004400096,-2.008871212663574,0.04455079357370504,0.5948890583604312
DPP7,6.903324089967859,1.492545454859857,0.7448345321432281,2.003861784663936,0.04508486819164384,0.5972011002000822
BCOR,8.426989931578257,1.8560186021069254,0.9345984625068647,1.9858994815041147,0.04704448632571984,0.6026713471415815
CADM2,38.68636166042353,-1.1180427806425726,0.5646214915604258,-1.9801633436812234,0.0476851773284181,0.6026713471415815
MYO1E,11.81290575301962,1.3239062636824326,0.668302060809027,1.9809998222656238,0.04759129351898714,0.6026713471415815
MAGI2,23.34932867946351,-1.1350045375246274,0.5746949848367948,-1.9749685789357507,0.04827171387094941,0.6026713471415815
RPLP0,12.544214683774555,1.1955491704699674,0.6003198826056121,1.9915201963340583,0.04642372712007536,0.6026713471415815
RPL35,22.03337524690528,1.2337488199570208,0.6192571704007634,1.992304455931577,0.046337663098971915,0.6026713471415815
MIR219A2,8.581288547372099,-1.4304693271185653,0.7266385510755021,-1.9686119391839574,0.04899767049931557,0.6026713471415815
CLU,15.275802458480749,-1.3712266625213339,0.6890220309958267,-1.990105687244185,0.04657929444983835,0.6026713471415815
RP11-455P21.3,7.472921270559804,1.4799870425871715,0.7508584737990768,1.9710599190536715,0.04871702256159116,0.6026713471415815
DOCK4,203.28716207212048,-1.040162343126582,0.5279950341232796,-1.9700229659427408,0.04883573854891538,0.6026713471415815
JUNB,10.458048697865921,-1.548939752484957,0.7880756792762027,-1.9654708211622005,0.04935976962590074,0.6028193141546175
MKNK1,19.819581452777008,-1.0890532459260238,0.556947430105835,-1.955396841886988,0.05053624859881636,0.6043293061608457
FAM102B,8.905445334095871,-1.4617570021010526,0.7466330899887864,-1.957798310443228,0.050253683767093896,0.6043293061608457
PLCL2,16.71648255169466,-1.1521768760891695,0.587577242872742,-1.9608943165600252,0.04989135246098335,0.6043293061608457
KHDRBS3,24.00278219736023,-1.017509072715525,0.5213247429316408,-1.9517759064985467,0.05096481598714921,0.6052511250335927
AP000476.1,22.451226116873595,-1.074202020517314,0.5520338887600136,-1.9458986891732353,0.0516669104464942,0.6093864369100207
